id,text
5131,"<p lang=""ur"">یہود کو جو سزا دی گئی، وہ اللہ کے قانون کے تحت تھی۔ یہ سزا ان لوگوں کے لیے مقدر ہے جو پیغمبر کے مخالف بن کر کھڑے ہوں۔ بنو نضیر کے محاصرہ کے وقت ان کے باغات کے کچھ درخت جنگی مصلحت کے تحت کاٹے گئے تھے۔ یہ بھی براہِ راست خدا کے حکم سے ہوا۔ تاہم یہ کوئی عام اصول نہیں۔ یہ ایک استثنائی معاملہ ہے جو پیغمبر کے براہ راست مخاطبین کے ساتھ ایک یا دوسری شکل میں اختیار کیا جاتا ہے۔</p>"
5134,"<p lang=""ur"">دشمن کا جو مال لڑائی کے بعد ملے وہ غنیمت ہے اور جو مال لڑائی کے بغیر ہاتھ لگے وہ فئی ہے۔ غنیمت میں پانچواں حصہ نکالنے کے بعد بقیہ سب لشکر کا حصہ ہے۔ اور فئی سب کا سب اسلامی حکومت کی ملکیت ہے جو مصالحِ عامہ کے لیے خرچ کیا جائے گا۔</p><p lang=""ur"">اسلام چاہتا ہے کہ مال کسی ایک طبقہ میں محدود ہو کر نہ رہ جائے۔ بلکہ وہ ہر طبقہ کے درمیان پہنچے۔ اسلام میں معاشی جبر نہیں ہے۔ تاہم اس کے معاشی قوانین اس طرح بنائے گئے ہیں کہ دولت سمٹ کر چند لوگوں میں محدود نہ ہوجائے، بلکہ وہ ہر سوسائٹي کے تمام لوگوں میں گردش کرتی رہے۔</p>"
5138,"<p lang=""ur"">رسول اللہ صلی اللہ علیہ وسلم نے بنو نضیر کی جلا وطنی کا اعلان کیا تو منافقین ان کی حمایت پر آگئے۔ انہوں نے بنونضیر سے کہا کہ تم اپنی جگہ جمے رہو، ہم ہر طرح تمہاری مدد کریں گے۔ مگر منافقین کی یہ باتیں محض ان کو مسلمانوں کے خلاف اکسانے کے لیے تھیں۔ وہ اس پیشکش میں ہرگز مخلص نہ تھے۔ چنانچہ جب مسلمانوں نے بنو نضیر کو گھیر لیا تو منافقین میں سے کوئی بھی ان کی مدد پر نہ آیا — مفاد پرست گروہ کا ہر زمانہ میں یہی کردار رہا ہے۔</p>"
5140,"<p lang=""ur"">خدا کی طاقت بظاہر دکھائی نہیں دیتی۔ مگر انسانوں کی طاقت کھلی آنکھ سے نظر آتی ہے۔ اس بنا پر ظاہر پرست لوگوں کا حال یہ ہوتا ہے کہ وہ اللہ سے تو بے خوف رہتے ہیں مگر انسانوں میں اگر کوئی زور آور دکھائی دے تو وہ فوراً اس سے ڈرنے کی ضرورت محسوس کرنے لگتے ہیں۔ خدا کے بارے میں ان کی بے شعوری انہیں ان کی دنیا کے بارے میں بھی بے شعور بنا دیتی ہے۔</p><p lang=""ur"">ایسے لوگ جن کو صرف منفی مقصد نے متحد کیا ہو وہ زیادہ دیر تک اپنا اتحاد باقی نہیں رکھ پاتے کیونکہ دیرپا اتحاد کے لیے مثبت بنیاد درکار ہے اور وہ ان کے پاس موجود ہی نہیں۔</p>"
5143,"<p lang=""ur"">مدینہ کے منافقین بنو نضیر کو مسلمانوں کے خلاف ابھار رہے تھے۔ انہوں نے اس واقعہ سے سبق نہیں لیا کہ جلد ہی پہلے قریش اور قبیلہ بنو قینقاع ان کے خلاف اٹھے۔ مگر ان کو زبردست شکست ہوئی۔ جو لوگ شیطان کو اپنا مشیر بنائیں ان کا حال ہمیشہ یہی ہوتا ہے۔ وہ واقعات سے نصیحت نہیں لیتے۔ پہلے وہ جوش و خروش کے ساتھ لوگوں کو مجرمانہ افعال پر ابھارتے ہیں۔ پھر جب اس کا بھیانک انجام سامنے آتا ہے تو وہ طرح طرح کے الفاظ بول کر یہ چاہتے ہیں کہ اس کی ذمہ داری سے اپنے آپ کو بری کرلیں۔ مگر اس قسم کی کوششیں ایسے لوگوں کو اللہ کی پکڑ سے بچانے والی ثابت نہیں ہوسکتیں۔</p>"
5146,"<p lang=""ur"">انسانی زندگی کو ’’آج‘‘ اور ’’کل‘‘ کے درمیان تقسیم کیا گیا ہے۔ موجودہ دنیا انسان کا آج ہے اور آخرت کی دنیا اس کا کل ہے۔ انسان موجودہ دنیا میں جو کچھ کرے گا اس کا لازمی انجام اس کو آنے والی طویل تر زندگی میں بھگتنا پڑے گا۔</p><p lang=""ur"">یہی اصل حقیقت ہے اور اسی حقیقت کا دوسرا نام اسلام ہے۔ انسان کی کامیابی اس میں ہے کہ وہ اس حقیقتِ واقعی کو ہمیشہ ذہن میں رکھے۔ جو شخص اس حقیقت واقعی سے غافل ہوجائے اس کی پوری زندگی غلط ہو کر رہ جائے گی۔ اس معاملہ میں مسلمان اور غیر مسلمان کا کوئی فرق نہیں۔ مسلمانوں کو اس کا فائدہ اسی وقت ملے گا جب کہ واقعۃً وہ اس پر قائم ہوں۔ مسلمان اگر غفلت میں پڑجائیں تو ان کا انجام بھی وہی ہوگا جو اس سے پہلے غفلت میں پڑنے والے یہود کا ہوا۔</p>"
5150,"<p lang=""ur"">قرآن اس عظیم حقیقت کا اعلان ہے کہ انسان آزاد نہیں ہے بلکہ اس کو اپنے تمام اعمال کی جواب دہی اللہ کے سامنے کرنی ہے، جو انتہائی طاقت ور ہے۔ اور ہر ایک کے اعمال کو بذات خود پوری طرح دیکھ رہا ہے۔ یہ خبر اتنی سنگین ہے کہ پہاڑ تک کو لرزا دینے کے لیے کافی ہے۔ مگر انسان اتنا غافل اور بے حس ہے کہ وہ اس ہولناک خبر کو سن کر بھی نہیں تڑپتا۔</p><p lang=""ur"">اللہ کے اسماء جو یہاں بیان کیے گئے ہیں وہ ایک طرف اللہ کی ذات کا تعارف ہیں۔ دوسری طرف وہ بتاتے ہیں کہ وہ ہستی کیسی عظیم ہستی ہے جو انسانوں کی خالق ہے اور ان کے اوپر ان کی نگرانی کر رہی ہے۔ اگر آدمی کو واقعۃً اس کا احساس ہوجائے تو وہ اللہ کی حمد و تسبیح میں سراپا غرق ہوجائے گا۔</p><p lang=""ur"">کائنات اپنی تخلیقی معنویت کی صورت میں خدا کی صفات کا آئینہ ہے۔ وہ خود حمدوتسبیح میں مصروف ہو کر انسان کو بھی حمد و تسبیح کا سبق دیتی ہے۔</p>"
5153,"<p lang=""ur"">رسول اللہ صلی اللہ علیہ وسلم نے جب مکہ کی طرف اقدام کرنے کا فیصلہ کیا تو آپ نے اس کا پورا منصوبہ نہایت خاموشی کے ساتھ بنایا تاکہ مکہ والے مقابلہ کی تیاری نہ کرسکیں۔ اس وقت ایک بدری صحابی حاطب بن ابی بلتعہ نے اس منصوبہ کو ایک خط میں لکھا اور اس کو خفیہ طور پر مکہ والوں کے نام روانہ کردیا۔ تاکہ مکہ والے ان سے خوش ہوجائیں اور ان کے اہل وعیال کو نہ ستائیں جو مکہ میں مقیم ہیں۔ مگر وحی کے ذریعہ آپ كو اس کی اطلاع ہوگئی اور قاصد کو راستہ ہی میں پکڑ لیا گیا۔ اس قسم کا ہر فعل ایمانی تقاضے کے خلاف ہے۔</p><p lang=""ur"">جب یہ صورت حال ہو کہ اسلام اور غیر اسلام کے الگ الگ محاذ بن جائیں تو اس وقت اہل اسلام کی ذمہ داری ہوتی ہے کہ وہ غیر اسلامی محاذ سے دل چسپی کا تعلق توڑ لیں۔ خواہ غیر اسلامی محاذ میں ان کے عزیز اور رشتہ دار ہی کیوں نہ ہوں۔ حق کو ماننا اور حق کا انکار کرنے والوں سے قلبی تعلق رکھنا دو متضاد چیزیں ہیں جو ایک ساتھ جمع نہیں ہوسکتیں۔</p>"
5157,"<p lang=""ur"">حضرت ابراہیم علیہ السلام نے ابتداء ً خیر خواہانہ انداز میں اپنے خاندان کو توحید کا پیغام دیا۔جب اتمام حجت کے با وجود وہ لوگ منکر بنے رہے تو آپ ان سے بالکل جدا ہوگئے۔ مگر یہ بڑا سخت مرحلہ تھا۔ کیوں کہ اعلان براءت کا مطلب منکرینِ حق کو یہ دعوت دینا تھا کہ وہ ہر ممکن طریقہ سے اہل ایمان کو ستائیں۔ دلیل کے میدان میں شکست کھانے کے بعد طاقت کے میدان میں اہل ایمان کو ذلیل کریں۔ یہی وجہ ہے کہ اس کے بعد حضرت ابراہیم نے جو دعا کی اس میں خاص طور سے فرمایا کہ — اے ہمارے رب ہم کو ان ظالموں کے ظلم کا تختہ مشق نہ بنا۔</p><p lang=""ur"">عزیزوں اور رشتہ داروں سے اعلان براءت عام معنوں میں اعلان عداوت نہیں ہے۔ یہ داعی کی طرف سے اپنے یقین کا آخری اظہار ہے۔ اس اعتبار سے اس میں بھی ایک دعوتی قدر شامل ہوجاتی ہے۔ چنانچہ کبھی ایسا ہوتا ہے کہ جو شخص ’’پیغام‘‘ کی زبان سے متاثر نہیں ہوا تھا، ’’یقین‘‘ کی زبان اس کو جیتنے میں کامیاب ہوجاتی ہے۔</p>"
5159,"<p lang=""ur"">جہاں تک عدل و انصاف کا تعلق ہے وہ ہر ایک سے کیا جائے گا، خواہ فریق ثانی دشمن ہو یا غیر دشمن۔ مگر دوستی کا تعلق ہر ایک سے درست نہیں۔ دوستی صرف اسی کے ساتھ جائز ہے جو اللہ کا دوست ہو یا کم از کم یہ کہ وہ اللہ کا دشمن نہ ہو۔</p>"
5161,"<p lang=""ur"">یہاں صلح حدیبیہ کے بعد پیدا شدہ حالات کی روشنی میں اسلام کے بعض ان قوانین کو بتایا گیا ہے جن کا تعلق مسلمان اور غير مسلموں کے درمیان پیش آنے والے عائلی مسائل سے ہے۔</p>"
5162,"<p lang=""ur"">اس آیت میں وہ شرطیں بتائی گئی ہیں جن کا اقرار لے کر کسی عورت کو اسلام میں داخل کیا جاتا ہے۔ ان شرطوں میں دو شرط کی حیثیت بنیادی ہے۔ یعنی شرک نہ کرنا اور رسول کی نافرمانی نہ کرنا۔ باقی تمام مذکور اور غیرمذکور تقاضے اپنے آپ ان دو شرطوں میں شامل ہوجاتے ہیں۔</p>"
5163,"<p lang=""ur"">آسمانی کتاب کو ماننے والے یہود اور اس کو نہ ماننے والے کافر آخرت کے اعتبار سے ایک سطح پر ہیں۔ کھلے ہوئے کافروں کو امید نہیں ہوتی کہ کوئی شخص دوبارہ اپنی قبر سے اٹھے گا۔ یہی حال ان لوگوں کا بھی ہوتا ہے جو یہود کی طرح ایمان لانے کے بعد غفلت اور بے حسی میں مبتلا ہوگئے ہوں۔ آخرت کا لفظی اقرار کرنے کے باوجود ان کی عملی زندگی ویسی ہی ہوجاتی ہے جیسی کھلے ہوئے منکرین کی زندگی۔</p>"
5167,"<p lang=""ur"">انسان کے سوا جو کائنات ہے اس میں کہیں تضاد نہیں۔ اس دنیا میں لکڑی ہمیشہ لکڑی رہتی ہے۔ اور جو چیز اپنے آپ کو لوہا اور پتھر کے روپ میں ظاہر کرے وہ حقیقی تجربہ میں بھی لوہا اور پتھر ہی ثابت ہوتی ہے۔ انسان کو بھی ایسا ہی بننا چاہیے۔ انسان کے کہنے اور کرنے میں مطابقت ہونی چاہیے، حتی کہ اس وقت بھی جب کہ آدمی کو اپنے کہنے کی یہ قیمت دینی پڑے کہ ہر قسم کی دشواریوں کے باوجود وہ صبر کا پہاڑ بن جائے۔</p>"
5168,"<p lang=""ur"">حضرت موسیٰ علیہ السلام بنی اسرائیل کے درمیان آئے۔ بنی اسرائیل اس وقت ایک زوال یافتہ قوم تھے۔ ان کے اندر یہ حوصلہ باقی نہیں رہا تھا کہ جو کہیں وہی کریں۔ اور جو کریں وہی کہیں۔ چنانچہ ان کا حال یہ تھا کہ وہ حضرت موسیٰ کے ہاتھ پر ایمان کا اقرار بھی کرتے تھے اور اسی کے ساتھ ہر قسم کی بدعہدی اور نافرمانی میں بھی مبتلا رہتے تھے۔ حتی کہ حضرت موسیٰ کے ساتھ اپنے برے سلوک کو جائز ثابت کرنے کے لیے وہ خود حضرت موسیٰ پر جھوٹے جھوٹے الزام لگاتے تھے۔ بائبل میں خروج اور گنتی کے ابواب میں اس کی تفصیل دیکھی جا سکتی ہے۔</p><p lang=""ur"">عہد کرنے کے بعد عہد کی خلاف ورزی آدمی کو پہلے سے بھی زیادہ حق سے دور کردیتی ہے۔</p>"
5172,"<p lang=""ur"">حضرت مسیح علیہ السلام کے معجزات اس بات کا ثبوت تھے کہ آپ خدا کے پیغمبر ہیں۔ مگر یہود نے ان معجزات کو جادو کا کرشمہ کہہ کر ان کو نظر انداز کردیا۔ اس طرح قدیم آسمانی کتابوں میں واضح طور پر پیغمبر آخر الزماں کی پیشگی خبر موجود تھی۔ مگر جب آپ آئے تو یہود اور نصاریٰ دونوں نے آپ کا انکار کردیا۔ انسان اتنا ظالم ہے کہ وہ کھلی کھلی حقیقتوں کا اعتراف کرنے کے لیے بھی تیار نہیں ہوتا۔</p><p lang=""ur"">اس آیت میں غلبہ سے مراد فکری غلبہ ہے۔ یعنی خدا اور مذہب کے بارے میں جتنے غیر موحدانہ عقائد دنیا میں ہیں ان کو زیر کرکے توحید کے عقیدہ کو غالب فکر کی حیثیت دے دی جائے۔ بقیہ تمام عقائد ہمیشہ کے لیے فکری طور پر مغلوب ہو کر رہ جائیں۔ قرآن میں یہ پیشین گوئی انتہائی ناموافق حالات میں 3 ھ میں نازل ہوئی تھی۔ مگر بعد کو وہ حرف بحرف پوری ہوئی۔</p>"
5176,"<p lang=""ur"">تجارت میں آدمی پہلے دیتا ہے، اس کے بعد اس کو واپس ملتا ہے۔ دین کی جدوجہد میں بھی آدمی کو اپنی قوت اور اپنا مال دینا پڑتا ہے۔ اس اعتبار سے یہ بھی ایک قسم کی تجارت ہے۔ البتہ دنیوی تجارت کا نفع صرف دنیا میں ملتا ہے اور دین کی تجارت کا نفع مزید اضافہ کے ساتھ دنیا میں بھی ملتا ہے اور آخرت میں بھی۔ پھر اسی ’’تجارت‘‘ سے غلبہ کی راہ بھی کھلتی ہے جو موجودہ دنیا میں کسی گروہ کو باعزت زندگی حاصل کرنے کا سب سے بڑا ذریعہ ہے۔</p>"
5177,"<p lang=""ur"">یہود کی اکثریت نے اگرچہ حضرت مسیح علیہ السلام کو رد کردیا مگر ان میں سے کچھ لوگ (حواریین) ایسے تھے جنہوں نے پورے اخلاص اور وفاداری کے ساتھ آپ کا ساتھ دیا۔ اور آپ کے پیغمبرانہ مشن کو آگے بڑھایا۔ یہی چند لوگ اللہ کی نظر میں مومن قرار پائے اور بقیہ تمام یہود پچھلے پیغمبروں کو ماننے کے باوجود کافر قرار پا گئے۔</p><p lang=""ur"">یہاں جس غلبہ کا ذکر ہے وہ مجموعي اعتبار سے مومنین مسیح کا مجموعي اعتبار سے منکرین مسیح پر غلبہ ہے۔ حضرت مسیح کے بعد رومی شہنشاہ قسطنطین دوم (272-337 ء) نے نصرانیت قبول کرلی جس کی سلطنت شام و فلسطین تک پھیلی ہوئی تھی۔ اس کے بعد رومی رعایا بہت بڑی تعداد میں عیسائی ہوگئی۔ چنانچہ یہود ان کے محکوم ہوگئے۔ موجودہ زمانہ میں بھی یہودیوں کی حکومت اسرائیل ہر اعتبار سے عیسائیوں کے ماتحت ہے۔</p>"
5181,"<p lang=""ur"">انسان کی ہدایت کے لیے رسول بھیجنا خدا کی انہیں صفات کا انسانی سطح پر ظہور ہے جن صفات کا ظہور مادی اعتبار سے کائنات کی سطح پر ہوا ہے۔ رسول اللہ صلی اللہ علیہ وسلم، اور اسی طرح دوسرے پیغمبروں کا کام خاص طور پر دو رہا ہے۔ ایک، خدا کی وحی کو لوگوں تک پہنچانا، دوسرا، لوگوں کے شعور کو بیدار کرنا تاکہ وہ خدائی باتوں کو سمجھیں اور اپنی حقيقی زندگی کے ساتھ ان کو مربوط کرسکیں۔ یہی دو کام آئندہ بھی دعوت و اصلاح کی جدوجہد میں مطلوب رہیں گے، یعنی تعلیم قرآن اور ذہنی تربیت۔</p>"
5185,"<p lang=""ur"">خدا کی کتاب جب کسی قوم کو دی جاتی ہے تو اس لیے دی جاتی ہے کہ وہ اس کو اپنے اندر اتارے اور اس کو اپنی زندگی میں اپنائے۔ مگر جو قوم اس معنی میں کتاب آسمانی کی حامل نہ بن سکے اس کی مثال اس گدھے کی سی ہوگی جس کے اوپر علمی کتابیں لدی ہوئی ہوں اور اس کو کچھ خبر نہ ہو کہ اس کے اوپر کیا ہے۔</p><p lang=""ur"">یہود نے اگرچہ عملی طور پر خدا کے دین کو چھوڑ رکھا تھا، اس کے باوجود وہ اس کو اپنے قومی فخر کا نشان بنائے ہوئے تھے۔ مگر اس قسم کا فخر کسی کے کچھ کام آنے والا نہیں۔ ایسا فخر ہمیشہ جھوٹا فخر ہوتا ہے۔ اور اس کا ایک ثبوت یہ ہے کہ آدمی جس دین کو اپنے فخر کا سامان بنائے ہوئے ہوتا ہے اس کے لیے وہ قربانی دینے کو تیار نہیں ہوتا۔ تاہم جب موت آئے گی تو ایسے لوگ جان لیں گے کہ دنیا میں وہ جس فخر پر جی رہے تھے وہ آخرت میں انہیں ذلت کے سوا اور کچھ دینے والا نہیں۔</p>"
5191,"<p lang=""ur"">یہ کسی آدمی کے نفاق کی علامت ہے کہ وہ بڑی بڑی باتیں کرے۔ اور قسم کھا کر اپنی بات کا یقین دلائے۔ مخلص آدمی اللہ کے خوف سے دبا ہوا ہوتا ہے۔ وہ زبان سے زیادہ دل سے بولتا ہے۔ منافق آدمی صرف انسان کو اپنی آواز سنانے کا مشتاق ہوتا ہے، اور مخلص آدمی خدا کو سنانے کا۔</p><p lang=""ur"">جب ایک شخص ایمان لاتا ہے تو وہ ایک سنجیدہ عہد کرتا ہے۔ اس کے بعد زندگی کے عملی مواقع آتے ہیں، جہاں ضرورت ہوتی ہے کہ وہ اس عہد کے مطابق عمل کرے۔ اب جو شخص ایسے مواقع پر اپنے دل کی آواز کو سن کر عہد کے تقاضے پورے کرے گا۔ اس نے اپنے عہد ایمان کو پختہ کیا۔ اس کے برعکس، جس کا یہ حال ہو کہ اس کے دل نے آوازدی مگر اس نے دل کی آواز کو نظر انداز کرکے عہد کے خلاف عمل کیا تو اس کا نتیجہ یہ ہوگا کہ وہ دھیرے دھیرے اپنے عہد ایمان کے معاملہ میں بے حس ہوجائے گا— یہی مطلب ہے دل پر مہر کرنےكا۔</p>"
5194,"<p lang=""ur"">منافق آدمی مصلحت پرستی کے ذریعہ اپنے مفادات کو محفوظ رکھتا ہے۔ وہ حق ناحق کی بحث میں نہیں پڑتا۔ اس لیے ہر ایک سے اس کا بناؤ رہتا ہے۔ اس کی زندگی غم سے خالی ہوتی ہے۔ یہ چیزیں اس کے جسم کو فربہ بنا دیتی ہیں۔ وہ لوگوں کے مزاج کی رعایت کرکے بولتا ہے۔ اس لیے اس کی باتوں میں ہر ایک اپنے لیے دل چسپی کا سامان پا لیتا ہے۔ مگر یہ بظاہر ہرے بھرے درخت حقیقۃً صرف سوکھی لکڑیاں ہوتے ہیں جن میں کوئی زندگی نہ ہو۔ وہ اندر سے بزدل ہوتے ہیں۔ ان کے نزدیک ان کا دنیوی مفاد ہر دینی مفاد سے زیادہ اہم ہوتا ہے۔ ایسے لوگ ایمان کے بلند بانگ مدعی ہونے کے باوجود خدا کی ہدایت سے یکسر محروم ہیں۔</p>"
5196,"<p lang=""ur"">قدیم مدینہ میں دو قسم کے مسلمان تھے۔ ایک مہاجر اور دوسرے انصار۔ مہاجرین مکہ سے بے وطن ہو کر آئے تھے۔ ان کا سب سے بڑا ظاہری سہارا مقامی مسلمان (انصار) تھے۔ اس بنا پر دنیا پرست لوگوں کو مہاجر بے عزت دکھائی دیتے تھے اور انصار ان کی نظر میں باعزت لوگ تھے۔ حتی کہ ایک موقع پر عبداللہ بن ابی نے صاف طور پر کہہ دیا کہ ان مہاجرین کی حقیقت کیا ہے۔ اگر ہم ان کو اپنی بستی سے نکال دیں تو دنیا میں کہیں ان کو ٹھکانا نہ ملے۔</p><p lang=""ur"">اس قسم کے الفاظ اسی شخص کی زبان سے نکل سکتے ہیں جو اس حقیقت سے بے خبر ہو کہ اس دنیا میں جو کچھ ہے سب اللہ کا ہے۔ وہی جس کو چاہے دے اور وہی جس سے چاہے چھین لے۔</p>"
5203,"<p lang=""ur"">’’کائنات اللہ کی تسبیح کر رہی ہے‘‘کا مطلب یہ ہے کہ اللہ نے جس حقیقت کو قرآن میں کھولا ہے، کائنات سراپا اس کی تصدیق بنی ہوئی ہے، وہ زبان حال سے حمدوستائش کی حد تک اس کی تائید کر رہی ہے۔ اس دو طرفہ اعلان کے باوجود جو لوگ مومن نہ بنیں انہیں اس کے بعد تیسرے اعلان کا انتظار کرنا چاہيے جب کہ تمام لوگ خدا کے یہاں جمع کیے جائیں گے، تاکہ خود مالک کائنات کی زبان سے اپنے بارے میں آخری فیصلہ کو سنیں۔</p>"
5205,"<p lang=""ur"">قدیم زمانہ میں رسولوں کے ذریعہ جو تاریخ بنی وہ انسانوں کے لیے مستقل نمونہ عبرت ہے۔ مثلاً عاد اور ثمود اور اہل مدین اور قوم لوط وغیرہ کے درمیان پیغمبر آئے۔ ان پیغمبروں کے پاس اپنی صداقت بتانے کے لیے کوئی غیر بشری کمال نہ تھا، بلکہ صرف دلیل تھی۔ دلیل کی سطح پر انکار نے ان قوموں کو عذاب کا مستحق بنا دیا۔ اس سے معلوم ہوا کہ اس دنیا میں آدمی کا امتحان یہ ہے کہ وہ دلیل کی سطح پر حق کو پہچانے۔ جو شخص دلیل کی سطح پر حق کو پہچاننے میں ناکام رہے، وہ ہمیشہ کے لیے حق سے محروم ہو کر رہ جائے گا۔</p>"
5212,"<p lang=""ur"">کوئی مصیبت اپنے آپ نہیں آتی، ہر مصیبت خدا کی طرف سے آتی ہے۔ اور اس لیے آتی ہے کہ اس کے ذریعہ سے انسان کو ہدایت عطا کی جائے۔ مصیبت آدمی کے دل کو نرم کرتی ہے۔ اور اس کی سوئی ہوئی نفسیات میں ہلچل پیدا کرتی ہے۔ مصیبت کے جھٹکے آدمی کے ذہن کو جگانے کا کام کرتے ہیں۔ اگر آدمی اپنے آپ کو منفی رد عمل سے بچائے تو مصیبت اس کے لیے بہترین ربانی معلم بن جائے گی۔</p>"
5217,"<p lang=""ur"">انسان کو سب سے زیادہ تعلق اپنی اولاد سے ہوتا ہے۔ آدمی ہر دوسرے معاملے میں اصول کی باتیں کرتا ہے مگر جب اپنی اولاد کا معاملہ آتا ہے تو وہ بے اصول بن جاتا ہے۔ اسی لیے حدیث میں ارشاد ہوا ہے کہ اولاد کسی آدمی کو بزدلی اور بخل پر مجبور کرنے والے ہیں (إِنَّ الْوَلَدَ مَبْخَلَةٌ مَجْبَنَةٌ) سنن ابن ماجہ، حدیث نمبر 3666۔ اسی طرح ایک اور حدیث میں ارشاد ہوا ہے کہ قیامت کے دن ایک شخص کو لایا جائے گا، پھر کہا جائے گا کہ اس کے بیوی بچے اس کی نیکیاں کھا گئے (يُؤتَى بِرَجُلٍ يومَ القِيامَةِ، فيُقالُأكَلَ عيالُه حَسَنَاتِه) تخریج احادیث الکشاف للزیلعی، حدیث نمبر  1357</p><p lang=""ur"">انسان اپنے بچوں کی خاطر اللہ کی راہ میں خرچ نہیں کرتا۔ حالانکہ اگر وہ اللہ کی راہ میں خرچ کرے تو مختلف شکلوں میں اللہ اس کی طرف اس سے بہت زیادہ لوٹائے گا جتنا اس نے اللہ کی راہ میں دیا تھا۔</p>"
5220,"<p lang=""ur"">اسلام میں استثنائی طور پر طلاق کی اجازت دی گئی ہے۔ تاہم اس کا ایک طریقِ کار مقرر کیا گیا ہے جو خاص وقفہ کے درمیان پورا ہوتا ہے۔ اس طرح طلاق کے عمل کو کچھ حدود کا پابند کردیا گیا ہے۔ ان حدود کا مقصد یہ ہے کہ فریقین کے درمیان آخروقت تک واپسی کا موقع باقی رہے۔ اور طلاق کا واقعہ کسی قسم کے خاندانی یا سماجی فساد کا ذریعہ نہ بنے— وہی طلاق اسلامی طلاق ہے جس کے پورے عمل کے دوران خدا کے خوف کی روح جاری و ساری رہے۔</p>"
5222,"<p lang=""ur"">شریعت نے طلاق اور دوسرے معاملات میں انسان کو کچھ ضوابط کا پابند کیا ہے۔ یہ ضوابط بظاہر انسان کی آزادانہ طبیعت کے لیے رکاوٹ ہیں۔ مگر حقیقت کے اعتبار سے یہ نعمت ہیں۔ ان ضوابط کا یہ فائدہ ہے کہ آدمی بہت سے غیر ضروری نقصانات سے بچ جاتا ہے۔ مزید یہ کہ اس دنیا کا نظام اس طرح بنا ہے کہ یہاں ہر نقصان کی تلافی کسی نہ کسی طرح کی جاتی ہے۔ تاہم یہ تلافی صرف اس شخص کے حصہ میں آتی ہے جو فطرت کے دائرہ سے باہر نہ جائے۔</p>"
5224,"<p lang=""ur"">اسلام میں یہ مطلوب ہے کہ آدمی معاملات میں فریق ثانی کے ساتھ فراخ دلی کا طریقہ اختیار کرے۔ وہ صبر کے ساتھ خلاف مزاج باتوں کو سہے۔ ناگواریوں کے باوجود دوسرے کا حق ادا کرے۔ جب آدمی ایسا کرتا ہے تو وہ صرف فریق ثانی کے لیے اچھا نہیں کرتا بلکہ خود اپنے لیے بھی اچھا کرتا ہے۔ اس طرح وہ اپنے اندر حقیقت پسندی کا مزاج پیدا کرتا ہے اور حقیقت پسندی کا مزاج بلاشبہ اس دنیا میں کامیابی کا سب سے بڑا زینہ ہے۔</p>"
5229,"<p lang=""ur"">وَمِنَ ٱلْأَرْضِ مِثْلَهُنَّ سے مراد اگر سات زمینیں ہیں تو علم الافلاک (Astronomy)ابھی تک اس تعداد کو دریافت نہیں کرسکا ہے۔ انسانی معلومات کے مطابق، تادم تحریر، موجودہ زمین ساری کائنات میں ایک استثناء ہے۔ اس لیے یہ اللہ کو معلوم ہے کہ اس آیت کا واقعی مطلب کیا ہے۔</p><p lang=""ur"">’’تاکہ تم جانو کہ اللہ ہر چیز پر قادر ہے‘‘—اس سے معلوم ہوتا ہے اللہ کو انسان سے اصلاً جو چیز مطلوب ہے وہ ’’علم‘‘ ہے، یعنی ذات خداوندی کا شعور۔ کائنات کا عظیم کارخانہ اس لیے بنایا گیا ہے کہ انسان اس کے ذریعہ خالق کو پہچانے وہ اس کے ذریعہ خدا کی بے پایاں قدرت کی معرفت حاصل کرے ۔</p>"
5231,"<p lang=""ur"">بیویوں کے پیدا کردہ بعض اندرونی مسائل کی وجہ سے رسول اللہ صلی اللہ علیہ وسلم نے اپنے گھر میں قسم کھالی کہ میں شہد نہیں کھاؤں گا۔ مگر پیغمبر کا عمل اس کی امت کے لیے نمونہ بن جاتا ہے، اس لیے اللہ تعالی نے حکم دیا کہ آپ شرعی طریقہ کے مطابق کفارہ ادا کر کے اپنی قسم کو توڑ دیں۔ اور شہد نہ کھانے کے عہد سے اپنے آپ کو آزادکرلیں ۔تا کہ ایسا نہ ہو کہ آئندہ آپ کے امتی اس کو تقوی کا معیار سمجھ کر شہد کھانے سے پرہیز کرنے لگیں۔</p>"
5234,"<p lang=""ur"">بیویوں کے پیدا کردہ بعض اندرونی مسائل کی وجہ سے رسول اللہ صلی اللہ علیہ وسلم نے اپنے گھر میں یہ قسم کھالی کہ میں شہد نہیں کھاؤں گا۔ مگر پیغمبر کا عمل اس کی امت کے لیے نمونہ بن جاتا ہے، اس لیے اللہ تعالیٰ نے حکم دیا کہ آپ شرعی طریقہ کے مطابق کفارہ ادا کرکے اپنی قسم کو توڑ دیں۔ اور شہد نہ کھانے کے عہد سے اپنے آپ کو آزاد کرلیں۔ تاکہ ایسا نہ ہو کہ آئندہ آپ کے امتی اس کو تقوی کا معیار سمجھ کر شہد کھانے سے پرہیز کرنے لگیں۔</p>"
